Notes,Compound Notebook Name,Date Copied to Master Database,Data Recorded By,Seshadri Group,Oyaizu Group,DOI,Solvent 1 (S1),S1 SMILES,S1 SMILES 1,S1 SMILES 2,S1 SMILES 3,S1 Big SMILES,S1 End Group 1,S1 End Group 2,S1 Mol %,S1 Weight %,S1 SMILES 1 Mol %,S1 SMILES 2 Mol %,S1 SMILES 3 Mol %,S1 Molar Ratio,S1 Weight Ratio,S1 Mw,S1 Mn,S1 Mn or Mw,S1 Mw/Mn,S1 DOP,S1 Molar Mass (g/mol),S1 Type,S1 Block Mol Weight,Solvent 2 (S2),S2 SMILES,S2 SMILES 1,S2 SMILES 2,S2 Mol %,S2 Weight %,S2 SMILES 1 Mol %,S2 SMILES 2 Mol %,S2 Molar Ratio,S2 Weight Ratio,S2 Mw,S2 Mn,S2 Mn or Mw,S2 Mw/Mn,S2 DOP,S2 Molar Mass (g/mol),S2 Type,Solvent 3 (S3),S3 SMILES,S3 SMILES 1,S3 Mol %,S3 Weight %,S3 Molar Ratio,S3 Weight Ratio,S3 Mw,S3 Mn,S3 Mn or Mw,S3 Mw/Mn,S3 DOP,S3 Molar Mass (g/mol),S3 Type,Solvent 4 (S4),S4 SMILES,S4 Mol %,S4 Weight %,S4 Molar Ratio,S4 Weight Ratio,S4 Mw,S4 Mn,S4 Mn or Mw,S4 Mw/Mn,S4 DOP,S4 Molar Mass (g/mol),S4 Type,Salt 1,Salt1 SMILES,Salt1 Mol %,Salt1 Weight %,Salt1 Molality (mol salt/kg polymer),Salt1 Molar Mass (g/mol),Salt 2,Salt2 SMILES,Salt2 Mol %,Salt2 Weight %,Salt2 Molality (mol salt/kg polymer),Salt2 Molar Mass (g/mol),Inorganic Material 1 (IM1),IM1 Weight %,IM1 Particle Size (nm),Tg (oC),Heating Rate (K/min),Temperature (oC),Conductivity (S/cm),log Conductivity (S/cm)
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.984615385,0.922427021,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.015384615,0.077572979,0.354710556,236.9364919,,,,,,,,,,,,60,7.77E-05,-4.109578981
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.984615385,0.922427021,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.015384615,0.077572979,0.354710556,236.9364919,,,,,,,,,,,,50,2.41E-05,-4.617982957
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.984615385,0.922427021,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.015384615,0.077572979,0.354710556,236.9364919,,,,,,,,,,,,40,7.28E-06,-5.137868621
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.984615385,0.922427021,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.015384615,0.077572979,0.354710556,236.9364919,,,,,,,,,,,,30,2.25E-06,-5.647817482
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.96969697,0.856022784,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.03030303,0.143977216,0.709421112,236.9364919,,,,,,,,,,,,100,0.000582,-3.235077015
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.96969697,0.856022784,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.03030303,0.143977216,0.709421112,236.9364919,,,,,,,,,,,,90,0.000495,-3.305394801
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.96969697,0.856022784,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.03030303,0.143977216,0.709421112,236.9364919,,,,,,,,,,,,80,0.000386,-3.413412695
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.96969697,0.856022784,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.03030303,0.143977216,0.709421112,236.9364919,,,,,,,,,,,,70,0.000294,-3.53165267
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.96969697,0.856022784,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.03030303,0.143977216,0.709421112,236.9364919,,,,,,,,,,,,60,0.000171,-3.76700389
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.96969697,0.856022784,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.03030303,0.143977216,0.709421112,236.9364919,,,,,,,,,,,,50,4.09E-05,-4.388276692
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.96969697,0.856022784,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.03030303,0.143977216,0.709421112,236.9364919,,,,,,,,,,,,40,1.40E-05,-4.853871964
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.96969697,0.856022784,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.03030303,0.143977216,0.709421112,236.9364919,,,,,,,,,,,,30,4.33E-06,-5.363512104
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.824862367,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFSI,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],0.047619048,0.175137633,1.13507378,186.9396855,,,,,,,,,,,,90,0.001686,-2.77314243
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.824862367,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFSI,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],0.047619048,0.175137633,1.13507378,186.9396855,,,,,,,,,,,,80,0.001245,-2.904830649
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.824862367,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFSI,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],0.047619048,0.175137633,1.13507378,186.9396855,,,,,,,,,,,,70,0.000909,-3.041436117
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.824862367,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFSI,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],0.047619048,0.175137633,1.13507378,186.9396855,,,,,,,,,,,,60,0.000572,-3.242603971
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.824862367,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFSI,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],0.047619048,0.175137633,1.13507378,186.9396855,,,,,,,,,,,,50,3.53E-05,-4.452225295
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.824862367,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFSI,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],0.047619048,0.175137633,1.13507378,186.9396855,,,,,,,,,,,,40,5.87E-06,-5.231361899
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.824862367,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFSI,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],0.047619048,0.175137633,1.13507378,186.9396855,,,,,,,,,,,,30,8.74E-07,-6.058488567
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.787954304,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.047619048,0.212045696,1.13507378,236.9364919,,,,,,,,,,,,100,0.001598,-2.796423225
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.787954304,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.047619048,0.212045696,1.13507378,236.9364919,,,,,,,,,,,,90,0.001149,-2.939679971
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.787954304,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.047619048,0.212045696,1.13507378,236.9364919,,,,,,,,,,,,80,0.00088,-3.055517328
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.787954304,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.047619048,0.212045696,1.13507378,236.9364919,,,,,,,,,,,,70,0.0006895,-3.161465729
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.787954304,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.047619048,0.212045696,1.13507378,236.9364919,,,,,,,,,,,,60,0.0002495,-3.60292945
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.787954304,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.047619048,0.212045696,1.13507378,236.9364919,,,,,,,,,,,,50,9.20E-05,-4.036448266
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.787954304,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.047619048,0.212045696,1.13507378,236.9364919,,,,,,,,,,,,40,4.26E-05,-4.371100436
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.787954304,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.047619048,0.212045696,1.13507378,236.9364919,,,,,,,,,,,,30,6.94E-06,-5.15864053
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.754207651,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.047619048,0.245792349,1.13507378,286.9332984,,,,,,,,,,,,90,0.00145,-2.838631998
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.754207651,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.047619048,0.245792349,1.13507378,286.9332984,,,,,,,,,,,,80,0.00106,-2.974694135
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.754207651,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.047619048,0.245792349,1.13507378,286.9332984,,,,,,,,,,,,70,0.00075,-3.124938737
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.754207651,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.047619048,0.245792349,1.13507378,286.9332984,,,,,,,,,,,,60,0.000492,-3.308034897
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.754207651,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.047619048,0.245792349,1.13507378,286.9332984,,,,,,,,,,,,50,0.000119,-3.924453039
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.754207651,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.047619048,0.245792349,1.13507378,286.9332984,,,,,,,,,,,,40,3.41E-05,-4.467245621
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.952380952,0.754207651,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.047619048,0.245792349,1.13507378,286.9332984,,,,,,,,,,,,30,9.38E-06,-5.027797162
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.941176471,0.748286567,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.058823529,0.251713433,1.418842225,236.9364919,,,,,,,,,,,,100,0.000964,-3.015922966
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.941176471,0.748286567,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.058823529,0.251713433,1.418842225,236.9364919,,,,,,,,,,,,90,0.000883,-3.054039296
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.941176471,0.748286567,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.058823529,0.251713433,1.418842225,236.9364919,,,,,,,,,,,,80,0.000761,-3.118615343
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.941176471,0.748286567,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.058823529,0.251713433,1.418842225,236.9364919,,,,,,,,,,,,70,0.000545,-3.263603498
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.941176471,0.748286567,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.058823529,0.251713433,1.418842225,236.9364919,,,,,,,,,,,,60,0.000395,-3.403402904
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.941176471,0.748286567,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.058823529,0.251713433,1.418842225,236.9364919,,,,,,,,,,,,50,0.000259,-3.586700236
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.941176471,0.748286567,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.058823529,0.251713433,1.418842225,236.9364919,,,,,,,,,,,,40,9.78E-05,-4.009661145
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.941176471,0.748286567,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.058823529,0.251713433,1.418842225,236.9364919,,,,,,,,,,,,30,3.03E-05,-4.518557371
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.923077207,0.690362951,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.076922793,0.309637049,1.891782066,236.9364919,,,,,,,,,,,,100,0.002173,-2.662940274
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.923077207,0.690362951,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.076922793,0.309637049,1.891782066,236.9364919,,,,,,,,,,,,90,0.001655,-2.781202002
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.923077207,0.690362951,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.076922793,0.309637049,1.891782066,236.9364919,,,,,,,,,,,,80,0.00123,-2.910094889
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.923077207,0.690362951,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.076922793,0.309637049,1.891782066,236.9364919,,,,,,,,,,,,70,0.000859,-3.066006836
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.923077207,0.690362951,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.076922793,0.309637049,1.891782066,236.9364919,,,,,,,,,,,,60,0.000564,-3.248720896
,,5/7/2020,JL,,,doi.org/10.1021/jacs.8b04612,PEO,[Cu]OCC[Au],[Cu]OCC[Au],,,C{[>]<OCC>[<]}OC,CH3,OCH3,0.923077207,0.690362951,,,,,,5000000,,5000000,,113507.378,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiFTFSI,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Li+],0.076922793,0.309637049,1.891782066,236.9364919,,,,,,,,,,,,50,0.000344,-3.463441557
